,genus,family,order,class
659,Myosciurus,Sciuridae,Rodentia,Mammalia
660,Funisciurus,Sciuridae,Rodentia,Mammalia
661,Paraxerus,Sciuridae,Rodentia,Mammalia
662,Heliosciurus,Sciuridae,Rodentia,Mammalia
663,Protoxerus,Sciuridae,Rodentia,Mammalia
664,Epixerus,Sciuridae,Rodentia,Mammalia
665,Tamias,Sciuridae,Rodentia,Mammalia
666,Spermophilus,Sciuridae,Rodentia,Mammalia
667,Urocitellus,Sciuridae,Rodentia,Mammalia
668,Ictidomys,Sciuridae,Rodentia,Mammalia
669,Poliocitellus,Sciuridae,Rodentia,Mammalia
670,Xerospermophilus,Sciuridae,Rodentia,Mammalia
671,Cynomys,Sciuridae,Rodentia,Mammalia
672,Marmota,Sciuridae,Rodentia,Mammalia
673,Otospermophilus,Sciuridae,Rodentia,Mammalia
674,Callospermophilus,Sciuridae,Rodentia,Mammalia
675,Notocitellus,Sciuridae,Rodentia,Mammalia
676,Ammospermophilus,Sciuridae,Rodentia,Mammalia
677,Microsciurus,Sciuridae,Rodentia,Mammalia
678,Sciurus,Sciuridae,Rodentia,Mammalia
679,Rheithrosciurus,Sciuridae,Rodentia,Mammalia
680,Syntheosciurus,Sciuridae,Rodentia,Mammalia
681,Tamiasciurus,Sciuridae,Rodentia,Mammalia
682,Hylopetes,Sciuridae,Rodentia,Mammalia
683,Petinomys,Sciuridae,Rodentia,Mammalia
684,Petaurillus,Sciuridae,Rodentia,Mammalia
685,Iomys,Sciuridae,Rodentia,Mammalia
686,Glaucomys,Sciuridae,Rodentia,Mammalia
687,Eoglaucomys,Sciuridae,Rodentia,Mammalia
688,Eupetaurus,Sciuridae,Rodentia,Mammalia
689,Aeromys,Sciuridae,Rodentia,Mammalia
690,Belomys,Sciuridae,Rodentia,Mammalia
691,Trogopterus,Sciuridae,Rodentia,Mammalia
692,Aeretes,Sciuridae,Rodentia,Mammalia
693,Biswamoyopterus,Sciuridae,Rodentia,Mammalia
694,Pteromyscus,Sciuridae,Rodentia,Mammalia
695,Pteromys,Sciuridae,Rodentia,Mammalia
696,Petaurista,Sciuridae,Rodentia,Mammalia
697,Laonastes,Laonastidae,Rodentia,Mammalia
698,Ctenodactylus,Ctenodactylidae,Rodentia,Mammalia
699,Massoutiera,Ctenodactylidae,Rodentia,Mammalia
700,Felovia,Ctenodactylidae,Rodentia,Mammalia
701,Pectinator,Ctenodactylidae,Rodentia,Mammalia
702,Trichys,Hystricidae,Rodentia,Mammalia
703,Atherurus,Hystricidae,Rodentia,Mammalia
704,Hystrix,Hystricidae,Rodentia,Mammalia
705,Thryonomys,Thryonomyidae,Rodentia,Mammalia
706,Petromus,Petromuridae,Rodentia,Mammalia
707,Heterocephalus,Bathyergidae,Rodentia,Mammalia
708,Heliophobius,Bathyergidae,Rodentia,Mammalia
709,Fukomys,Bathyergidae,Rodentia,Mammalia
710,Cryptomys,Bathyergidae,Rodentia,Mammalia
711,Georychus,Bathyergidae,Rodentia,Mammalia
712,Bathyergus,Bathyergidae,Rodentia,Mammalia
713,Cuniculus,Cuniculidae,Rodentia,Mammalia
714,Myoprocta,Dasyproctidae,Rodentia,Mammalia
715,Dasyprocta,Dasyproctidae,Rodentia,Mammalia
716,Kerodon,Caviidae,Rodentia,Mammalia
717,Hydrochoerus,Hydrochaeridae,Rodentia,Mammalia
718,Dolichotis,Caviidae,Rodentia,Mammalia
719,Galea,Caviidae,Rodentia,Mammalia
720,Microcavia,Caviidae,Rodentia,Mammalia
721,Cavia,Caviidae,Rodentia,Mammalia
722,Erethizon,Erethizontidae,Rodentia,Mammalia
723,Coendou,Erethizontidae,Rodentia,Mammalia
724,Chaetomys,Erethizontidae,Rodentia,Mammalia
725,Dinomys,Dinomyidae,Rodentia,Mammalia
726,Lagostomus,Chinchillidae,Rodentia,Mammalia
727,Lagidium,Chinchillidae,Rodentia,Mammalia
728,Chinchilla,Chinchillidae,Rodentia,Mammalia
729,Isothrix,Echimyidae,Rodentia,Mammalia
730,Myocastor,Myocastoridae,Rodentia,Mammalia
731,Olallamys,Echimyidae,Rodentia,Mammalia
732,Kannabateomys,Echimyidae,Rodentia,Mammalia
733,Dactylomys,Echimyidae,Rodentia,Mammalia
734,Santamartamys,Echimyidae,Rodentia,Mammalia
735,Diplomys,Echimyidae,Rodentia,Mammalia
736,Toromys,Echimyidae,Rodentia,Mammalia
737,Pattonomys,Echimyidae,Rodentia,Mammalia
738,Echimys,Echimyidae,Rodentia,Mammalia
739,Phyllomys,Echimyidae,Rodentia,Mammalia
740,Makalata,Echimyidae,Rodentia,Mammalia
741,Lonchothrix,Echimyidae,Rodentia,Mammalia
742,Trinomys,Echimyidae,Rodentia,Mammalia
743,Mesomys,Echimyidae,Rodentia,Mammalia
744,Thrichomys,Echimyidae,Rodentia,Mammalia
745,Hoplomys,Echimyidae,Rodentia,Mammalia
746,Proechimys,Echimyidae,Rodentia,Mammalia
747,Callistomys,Echimyidae,Rodentia,Mammalia
748,Clyomys,Echimyidae,Rodentia,Mammalia
749,Euryzygomatomys,Echimyidae,Rodentia,Mammalia
750,Carterodon,Echimyidae,Rodentia,Mammalia
751,Heteropsomys,Echimyidae,Rodentia,Mammalia
752,Isolobodon,Capromyidae,Rodentia,Mammalia
753,Geocapromys,Capromyidae,Rodentia,Mammalia
754,Boromys,Echimyidae,Rodentia,Mammalia
755,Hexolobodon,Capromyidae,Rodentia,Mammalia
756,Capromys,Capromyidae,Rodentia,Mammalia
757,Brotomys,Echimyidae,Rodentia,Mammalia
758,Mysateles,Capromyidae,Rodentia,Mammalia
759,Mesocapromys,Capromyidae,Rodentia,Mammalia
760,Plagiodontia,Capromyidae,Rodentia,Mammalia
761,Ctenomys,Ctenomyidae,Rodentia,Mammalia
762,Tympanoctomys,Octodontidae,Rodentia,Mammalia
763,Pipanacoctomys,Octodontidae,Rodentia,Mammalia
764,Octomys,Octodontidae,Rodentia,Mammalia
765,Octodontomys,Ctenomyidae,Rodentia,Mammalia
766,Octodon,Octodontidae,Rodentia,Mammalia
767,Spalacopus,Octodontidae,Rodentia,Mammalia
768,Aconaemys,Octodontidae,Rodentia,Mammalia
769,Abrocoma,Abrocomidae,Rodentia,Mammalia
770,Cuscomys,Abrocomidae,Rodentia,Mammalia
771,Pedetes,Pedetidae,Rodentia,Mammalia
772,Anomalurus,Anomaluridae,Rodentia,Mammalia
773,Idiurus,Anomaluridae,Rodentia,Mammalia
774,Zenkerella,Anomaluridae,Rodentia,Mammalia
775,Spalax,Spalacidae,Rodentia,Mammalia
776,Myospalax,Spalacidae,Rodentia,Mammalia
777,Eospalax,Spalacidae,Rodentia,Mammalia
778,Tachyoryctes,Spalacidae,Rodentia,Mammalia
779,Rhizomys,Spalacidae,Rodentia,Mammalia
780,Cannomys,Spalacidae,Rodentia,Mammalia
781,Lophiomys,Muridae,Rodentia,Mammalia
782,Desmodilliscus,Muridae,Rodentia,Mammalia
783,Pachyuromys,Muridae,Rodentia,Mammalia
784,Meriones,Muridae,Rodentia,Mammalia
785,Brachiones,Muridae,Rodentia,Mammalia
786,Rhombomys,Muridae,Rodentia,Mammalia
787,Psammomys,Muridae,Rodentia,Mammalia
788,Taterillus,Muridae,Rodentia,Mammalia
789,Gerbillus,Muridae,Rodentia,Mammalia
790,Ammodillus,Muridae,Rodentia,Mammalia
791,Sekeetamys,Muridae,Rodentia,Mammalia
792,Microdillus,Muridae,Rodentia,Mammalia
793,Gerbillurus,Muridae,Rodentia,Mammalia
794,Gerbilliscus,Muridae,Rodentia,Mammalia
795,Desmodillus,Muridae,Rodentia,Mammalia
796,Tatera,Muridae,Rodentia,Mammalia
797,Uranomys,Muridae,Rodentia,Mammalia
798,Deomys,Muridae,Rodentia,Mammalia
799,Leimacomys,Muridae,Rodentia,Mammalia
800,Acomys,Muridae,Rodentia,Mammalia
801,Lophuromys,Muridae,Rodentia,Mammalia
802,Musseromys,Muridae,Rodentia,Mammalia
803,Coryphomys,Muridae,Rodentia,Mammalia
804,Carpomys,Muridae,Rodentia,Mammalia
805,Baiyankamys,Muridae,Rodentia,Mammalia
806,Lenomys,Muridae,Rodentia,Mammalia
807,Nilopegamys,Muridae,Rodentia,Mammalia
808,Batomys,Muridae,Rodentia,Mammalia
809,Crateromys,Muridae,Rodentia,Mammalia
810,Phloeomys,Muridae,Rodentia,Mammalia
811,Kadarsanomys,Muridae,Rodentia,Mammalia
812,Haeromys,Muridae,Rodentia,Mammalia
813,Vernaya,Muridae,Rodentia,Mammalia
814,Sommeromys,Muridae,Rodentia,Mammalia
815,Diomys,Muridae,Rodentia,Mammalia
816,Micromys,Muridae,Rodentia,Mammalia
817,Maxomys,Muridae,Rodentia,Mammalia
818,Crunomys,Muridae,Rodentia,Mammalia
819,Melasmothrix,Muridae,Rodentia,Mammalia
820,Nesoromys,Muridae,Rodentia,Mammalia
821,Paucidentomys,Muridae,Rodentia,Mammalia
822,Xenuromys,Muridae,Rodentia,Mammalia
823,Waiomys,Muridae,Rodentia,Mammalia
824,Paraleptomys,Muridae,Rodentia,Mammalia
825,Saxatilomys,Muridae,Rodentia,Mammalia
826,Tonkinomys,Muridae,Rodentia,Mammalia
827,Echiothrix,Muridae,Rodentia,Mammalia
828,Mirzamys,Muridae,Rodentia,Mammalia
829,Leopoldamys,Muridae,Rodentia,Mammalia
830,Dacnomys,Muridae,Rodentia,Mammalia
831,Niviventer,Muridae,Rodentia,Mammalia
832,Chiromyscus,Muridae,Rodentia,Mammalia
833,Margaretamys,Muridae,Rodentia,Mammalia
834,Palawanomys,Muridae,Rodentia,Mammalia
835,Srilankamys,Muridae,Rodentia,Mammalia
836,Rattus,Muridae,Rodentia,Mammalia
837,Bunomys,Muridae,Rodentia,Mammalia
838,Paruromys,Muridae,Rodentia,Mammalia
839,Taeromys,Muridae,Rodentia,Mammalia
840,Halmaheramys,Muridae,Rodentia,Mammalia
841,Sundamys,Muridae,Rodentia,Mammalia
842,Bandicota,Muridae,Rodentia,Mammalia
843,Bullimus,Muridae,Rodentia,Mammalia
844,Diplothrix,Muridae,Rodentia,Mammalia
845,Tarsomys,Muridae,Rodentia,Mammalia
846,Limnomys,Muridae,Rodentia,Mammalia
847,Nesokia,Muridae,Rodentia,Mammalia
848,Berylmys,Muridae,Rodentia,Mammalia
849,Otomys,Muridae,Rodentia,Mammalia
850,Parotomys,Muridae,Rodentia,Mammalia
851,Oenomys,Muridae,Rodentia,Mammalia
852,Stochomys,Muridae,Rodentia,Mammalia
853,Hybomys,Muridae,Rodentia,Mammalia
854,Desmomys,Muridae,Rodentia,Mammalia
855,Microhydromys,Muridae,Rodentia,Mammalia
856,Pelomys,Muridae,Rodentia,Mammalia
857,Mylomys,Muridae,Rodentia,Mammalia
858,Pithecheirops,Muridae,Rodentia,Mammalia
859,Lemniscomys,Muridae,Rodentia,Mammalia
860,Arvicanthis,Muridae,Rodentia,Mammalia
861,Lenothrix,Muridae,Rodentia,Mammalia
862,Rhabdomys,Muridae,Rodentia,Mammalia
863,Lamottemys,Muridae,Rodentia,Mammalia
864,Dasymys,Muridae,Rodentia,Mammalia
865,Aethomys,Muridae,Rodentia,Mammalia
866,Dephomys,Muridae,Rodentia,Mammalia
867,Komodomys,Muridae,Rodentia,Mammalia
868,Madromys,Muridae,Rodentia,Mammalia
869,Grammomys,Muridae,Rodentia,Mammalia
870,Thallomys,Muridae,Rodentia,Mammalia
871,Golunda,Muridae,Rodentia,Mammalia
872,Pogonomelomys,Muridae,Rodentia,Mammalia
873,Millardia,Muridae,Rodentia,Mammalia
874,Anonymomys,Muridae,Rodentia,Mammalia
875,Eropeplus,Muridae,Rodentia,Mammalia
876,Cremnomys,Muridae,Rodentia,Mammalia
877,Mus,Muridae,Rodentia,Mammalia
878,Muriculus,Muridae,Rodentia,Mammalia
879,Malpaisomys,Muridae,Rodentia,Mammalia
880,Praomys,Muridae,Rodentia,Mammalia
881,Mastomys,Muridae,Rodentia,Mammalia
882,Myomyscus,Muridae,Rodentia,Mammalia
883,Colomys,Muridae,Rodentia,Mammalia
884,Zelotomys,Muridae,Rodentia,Mammalia
885,Stenocephalemys,Muridae,Rodentia,Mammalia
886,Heimyscus,Muridae,Rodentia,Mammalia
887,Hylomyscus,Muridae,Rodentia,Mammalia
888,Tokudaia,Muridae,Rodentia,Mammalia
889,Apodemus,Muridae,Rodentia,Mammalia
890,Malacomys,Muridae,Rodentia,Mammalia
891,Chiropodomys,Muridae,Rodentia,Mammalia
892,Chiruromys,Muridae,Rodentia,Mammalia
893,Lorentzimys,Muridae,Rodentia,Mammalia
894,Macruromys,Muridae,Rodentia,Mammalia
895,Papagomys,Muridae,Rodentia,Mammalia
896,Paulamys,Muridae,Rodentia,Mammalia
897,Coccymys,Muridae,Rodentia,Mammalia
898,Hyomys,Muridae,Rodentia,Mammalia
899,Tryphomys,Muridae,Rodentia,Mammalia
900,Pogonomys,Muridae,Rodentia,Mammalia
901,Anisomys,Muridae,Rodentia,Mammalia
902,Vandeleuria,Muridae,Rodentia,Mammalia
903,Thamnomys,Muridae,Rodentia,Mammalia
904,Hadromys,Muridae,Rodentia,Mammalia
905,Mallomys,Muridae,Rodentia,Mammalia
906,Abeomelomys,Muridae,Rodentia,Mammalia
907,Mammelomys,Muridae,Rodentia,Mammalia
908,Pseudohydromys,Muridae,Rodentia,Mammalia
909,Xeromys,Muridae,Rodentia,Mammalia
910,Leptomys,Muridae,Rodentia,Mammalia
911,Hydromys,Muridae,Rodentia,Mammalia
912,Parahydromys,Muridae,Rodentia,Mammalia
913,Crossomys,Muridae,Rodentia,Mammalia
914,Tateomys,Muridae,Rodentia,Mammalia
915,Zyzomys,Muridae,Rodentia,Mammalia
916,Pseudomys,Muridae,Rodentia,Mammalia
917,Mastacomys,Muridae,Rodentia,Mammalia
918,Notomys,Muridae,Rodentia,Mammalia
919,Leggadina,Muridae,Rodentia,Mammalia
920,Leporillus,Muridae,Rodentia,Mammalia
921,Conilurus,Muridae,Rodentia,Mammalia
922,Mesembriomys,Muridae,Rodentia,Mammalia
923,Paramelomys,Muridae,Rodentia,Mammalia
924,Melomys,Muridae,Rodentia,Mammalia
925,Solomys,Muridae,Rodentia,Mammalia
926,Uromys,Muridae,Rodentia,Mammalia
927,Pithecheir,Muridae,Rodentia,Mammalia
928,Abditomys,Muridae,Rodentia,Mammalia
929,Archboldomys,Muridae,Rodentia,Mammalia
930,Protochromys,Muridae,Rodentia,Mammalia
931,Hapalomys,Muridae,Rodentia,Mammalia
932,Rhynchomys,Muridae,Rodentia,Mammalia
933,Chrotomys,Muridae,Rodentia,Mammalia
934,Soricomys,Muridae,Rodentia,Mammalia
935,Apomys,Muridae,Rodentia,Mammalia
936,Prometheomys,Cricetidae,Rodentia,Mammalia
937,Dicrostonyx,Cricetidae,Rodentia,Mammalia
938,Phenacomys,Cricetidae,Rodentia,Mammalia
939,Arborimus,Cricetidae,Rodentia,Mammalia
940,Ondatra,Cricetidae,Rodentia,Mammalia
941,Neofiber,Cricetidae,Rodentia,Mammalia
942,Synaptomys,Cricetidae,Rodentia,Mammalia
943,Lemmus,Cricetidae,Rodentia,Mammalia
944,Myopus,Cricetidae,Rodentia,Mammalia
945,Chionomys,Cricetidae,Rodentia,Mammalia
946,Microtus,Cricetidae,Rodentia,Mammalia
947,Blanfordimys,Cricetidae,Rodentia,Mammalia
948,Lasiopodomys,Cricetidae,Rodentia,Mammalia
949,Neodon,Cricetidae,Rodentia,Mammalia
950,Volemys,Cricetidae,Rodentia,Mammalia
951,Proedromys,Cricetidae,Rodentia,Mammalia
952,Ellobius,Cricetidae,Rodentia,Mammalia
953,Dinaromys,Cricetidae,Rodentia,Mammalia
954,Arvicola,Cricetidae,Rodentia,Mammalia
955,Lemmiscus,Cricetidae,Rodentia,Mammalia
956,Eolagurus,Cricetidae,Rodentia,Mammalia
957,Lagurus,Cricetidae,Rodentia,Mammalia
958,Hyperacrius,Cricetidae,Rodentia,Mammalia
959,Myodes,Cricetidae,Rodentia,Mammalia
960,Alticola,Cricetidae,Rodentia,Mammalia
961,Eothenomys,Cricetidae,Rodentia,Mammalia
962,Caryomys,Cricetidae,Rodentia,Mammalia
963,Cansumys,Cricetidae,Rodentia,Mammalia
964,Phodopus,Cricetidae,Rodentia,Mammalia
965,Cricetulus,Cricetidae,Rodentia,Mammalia
966,Tscherskia,Cricetidae,Rodentia,Mammalia
967,Cricetus,Cricetidae,Rodentia,Mammalia
968,Allocricetulus,Cricetidae,Rodentia,Mammalia
969,Mesocricetus,Cricetidae,Rodentia,Mammalia
970,Neotoma,Cricetidae,Rodentia,Mammalia
971,Xenomys,Cricetidae,Rodentia,Mammalia
972,Hodomys,Cricetidae,Rodentia,Mammalia
973,Nelsonia,Cricetidae,Rodentia,Mammalia
974,Ochrotomys,Cricetidae,Rodentia,Mammalia
975,Reithrodontomys,Cricetidae,Rodentia,Mammalia
976,Isthmomys,Cricetidae,Rodentia,Mammalia
977,Onychomys,Cricetidae,Rodentia,Mammalia
978,Peromyscus,Cricetidae,Rodentia,Mammalia
979,Osgoodomys,Cricetidae,Rodentia,Mammalia
980,Habromys,Cricetidae,Rodentia,Mammalia
981,Neotomodon,Cricetidae,Rodentia,Mammalia
982,Podomys,Cricetidae,Rodentia,Mammalia
983,Megadontomys,Cricetidae,Rodentia,Mammalia
984,Scotinomys,Cricetidae,Rodentia,Mammalia
985,Baiomys,Cricetidae,Rodentia,Mammalia
986,Tylomys,Cricetidae,Rodentia,Mammalia
987,Ototylomys,Cricetidae,Rodentia,Mammalia
988,Otonyctomys,Cricetidae,Rodentia,Mammalia
989,Nyctomys,Cricetidae,Rodentia,Mammalia
990,Sigmodon,Cricetidae,Rodentia,Mammalia
991,Wilfredomys,Cricetidae,Rodentia,Mammalia
992,Abrawayaomys,Cricetidae,Rodentia,Mammalia
993,Neusticomys,Cricetidae,Rodentia,Mammalia
994,Phaenomys,Cricetidae,Rodentia,Mammalia
995,Chinchillula,Cricetidae,Rodentia,Mammalia
996,Chibchanomys,Cricetidae,Rodentia,Mammalia
997,Anotomys,Cricetidae,Rodentia,Mammalia
998,Rheomys,Cricetidae,Rodentia,Mammalia
999,Ichthyomys,Cricetidae,Rodentia,Mammalia
1000,Reithrodon,Cricetidae,Rodentia,Mammalia
1001,Oxymycterus,Cricetidae,Rodentia,Mammalia
1002,Juscelinomys,Cricetidae,Rodentia,Mammalia
1003,Thalpomys,Cricetidae,Rodentia,Mammalia
1004,Necromys,Cricetidae,Rodentia,Mammalia
1005,Podoxymys,Cricetidae,Rodentia,Mammalia
1006,Akodon,Cricetidae,Rodentia,Mammalia
1007,Deltamys,Cricetidae,Rodentia,Mammalia
1008,Thaptomys,Cricetidae,Rodentia,Mammalia
1009,Lenoxus,Cricetidae,Rodentia,Mammalia
1010,Blarinomys,Cricetidae,Rodentia,Mammalia
1011,Brucepattersonius,Cricetidae,Rodentia,Mammalia
1012,Bibimys,Cricetidae,Rodentia,Mammalia
1013,Scapteromys,Cricetidae,Rodentia,Mammalia
1014,Kunsia,Cricetidae,Rodentia,Mammalia
1015,Aepeomys,Cricetidae,Rodentia,Mammalia
1016,Thomasomys,Cricetidae,Rodentia,Mammalia
1017,Chilomys,Cricetidae,Rodentia,Mammalia
1018,Rhagomys,Cricetidae,Rodentia,Mammalia
1019,Rhipidomys,Cricetidae,Rodentia,Mammalia
1020,Andinomys,Cricetidae,Rodentia,Mammalia
1021,Punomys,Cricetidae,Rodentia,Mammalia
1022,Neotomys,Cricetidae,Rodentia,Mammalia
1023,Euneomys,Cricetidae,Rodentia,Mammalia
1024,Irenomys,Cricetidae,Rodentia,Mammalia
1025,Chelemys,Cricetidae,Rodentia,Mammalia
1026,Geoxus,Cricetidae,Rodentia,Mammalia
1027,Pearsonomys,Cricetidae,Rodentia,Mammalia
1028,Notiomys,Cricetidae,Rodentia,Mammalia
1029,Abrothrix,Cricetidae,Rodentia,Mammalia
1030,Wiedomys,Cricetidae,Rodentia,Mammalia
1031,Juliomys,Cricetidae,Rodentia,Mammalia
1032,Graomys,Cricetidae,Rodentia,Mammalia
1033,Eligmodontia,Cricetidae,Rodentia,Mammalia
1034,Salinomys,Cricetidae,Rodentia,Mammalia
1035,Andalgalomys,Cricetidae,Rodentia,Mammalia
1036,Loxodontomys,Cricetidae,Rodentia,Mammalia
1037,Auliscomys,Cricetidae,Rodentia,Mammalia
1038,Galenomys,Cricetidae,Rodentia,Mammalia
1039,Phyllotis,Cricetidae,Rodentia,Mammalia
1040,Paralomys,Cricetidae,Rodentia,Mammalia
1041,Tapecomys,Cricetidae,Rodentia,Mammalia
1042,Calomys,Cricetidae,Rodentia,Mammalia
1043,Calassomys,Cricetidae,Rodentia,Mammalia
1044,Delomys,Cricetidae,Rodentia,Mammalia
1045,Neacomys,Cricetidae,Rodentia,Mammalia
1046,Oreoryzomys,Cricetidae,Rodentia,Mammalia
1047,Microryzomys,Cricetidae,Rodentia,Mammalia
1048,Oligoryzomys,Cricetidae,Rodentia,Mammalia
1049,Microakodontomys,Cricetidae,Rodentia,Mammalia
1050,Megaoryzomys,Cricetidae,Rodentia,Mammalia
1051,Sigmodontomys,Cricetidae,Rodentia,Mammalia
1052,Melanomys,Cricetidae,Rodentia,Mammalia
1053,Aegialomys,Cricetidae,Rodentia,Mammalia
1054,Nesoryzomys,Cricetidae,Rodentia,Mammalia
1055,Oryzomys,Cricetidae,Rodentia,Mammalia
1056,Amphinectomys,Cricetidae,Rodentia,Mammalia
1057,Nectomys,Cricetidae,Rodentia,Mammalia
1058,Lundomys,Cricetidae,Rodentia,Mammalia
1059,Pseudoryzomys,Cricetidae,Rodentia,Mammalia
1060,Holochilus,Cricetidae,Rodentia,Mammalia
1061,Cerradomys,Cricetidae,Rodentia,Mammalia
1062,Sooretamys,Cricetidae,Rodentia,Mammalia
1063,Drymoreomys,Cricetidae,Rodentia,Mammalia
1064,Eremoryzomys,Cricetidae,Rodentia,Mammalia
1065,Pennatomys,Cricetidae,Rodentia,Mammalia
1066,Megalomys,Cricetidae,Rodentia,Mammalia
1067,Handleyomys,Cricetidae,Rodentia,Mammalia
1068,Hylaeamys,Cricetidae,Rodentia,Mammalia
1069,Mindomys,Cricetidae,Rodentia,Mammalia
1070,Nephelomys,Cricetidae,Rodentia,Mammalia
1071,Oecomys,Cricetidae,Rodentia,Mammalia
1072,Euryoryzomys,Cricetidae,Rodentia,Mammalia
1073,Transandinomys,Cricetidae,Rodentia,Mammalia
1074,Zygodontomys,Cricetidae,Rodentia,Mammalia
1075,Noronhomys,Cricetidae,Rodentia,Mammalia
1076,Scolomys,Cricetidae,Rodentia,Mammalia
1077,Cricetomys,Nesomyidae,Rodentia,Mammalia
1078,Beamys,Nesomyidae,Rodentia,Mammalia
1079,Steatomys,Nesomyidae,Rodentia,Mammalia
1080,Dendromus,Nesomyidae,Rodentia,Mammalia
1081,Malacothrix,Nesomyidae,Rodentia,Mammalia
1082,Saccostomus,Nesomyidae,Rodentia,Mammalia
1083,Delanymys,Nesomyidae,Rodentia,Mammalia
1084,Mystromys,Nesomyidae,Rodentia,Mammalia
1085,Petromyscus,Nesomyidae,Rodentia,Mammalia
1086,Brachytarsomys,Nesomyidae,Rodentia,Mammalia
1087,Prionomys,Nesomyidae,Rodentia,Mammalia
1088,Dendroprionomys,Nesomyidae,Rodentia,Mammalia
1089,Megadendromus,Nesomyidae,Rodentia,Mammalia
1090,Eliurus,Nesomyidae,Rodentia,Mammalia
1091,Voalavo,Nesomyidae,Rodentia,Mammalia
1092,Gymnuromys,Nesomyidae,Rodentia,Mammalia
1093,Macrotarsomys,Nesomyidae,Rodentia,Mammalia
1094,Monticolomys,Nesomyidae,Rodentia,Mammalia
1095,Brachyuromys,Nesomyidae,Rodentia,Mammalia
1096,Nesomys,Nesomyidae,Rodentia,Mammalia
1097,Hypogeomys,Nesomyidae,Rodentia,Mammalia
1098,Calomyscus,Calomyscidae,Rodentia,Mammalia
1099,Typhlomys,Platacanthomyidae,Rodentia,Mammalia
1100,Platacanthomys,Platacanthomyidae,Rodentia,Mammalia
1101,Sicista,Dipodidae,Rodentia,Mammalia
1102,Cardiocranius,Dipodidae,Rodentia,Mammalia
1103,Salpingotus,Dipodidae,Rodentia,Mammalia
1104,Euchoreutes,Dipodidae,Rodentia,Mammalia
1105,Dipus,Dipodidae,Rodentia,Mammalia
1106,Eremodipus,Dipodidae,Rodentia,Mammalia
1107,Jaculus,Dipodidae,Rodentia,Mammalia
1108,Stylodipus,Dipodidae,Rodentia,Mammalia
1109,Paradipus,Dipodidae,Rodentia,Mammalia
1110,Allactaga,Dipodidae,Rodentia,Mammalia
1111,Pygeretmus,Dipodidae,Rodentia,Mammalia
1112,Allactodipus,Dipodidae,Rodentia,Mammalia
1113,Eozapus,Dipodidae,Rodentia,Mammalia
1114,Zapus,Dipodidae,Rodentia,Mammalia
1115,Napaeozapus,Dipodidae,Rodentia,Mammalia
1116,Salpingotulus,Dipodidae,Rodentia,Mammalia
1117,Microdipodops,Heteromyidae,Rodentia,Mammalia
1118,Dipodomys,Heteromyidae,Rodentia,Mammalia
1119,Thomomys,Geomyidae,Rodentia,Mammalia
1120,Geomys,Geomyidae,Rodentia,Mammalia
1121,Zygogeomys,Geomyidae,Rodentia,Mammalia
1122,Orthogeomys,Geomyidae,Rodentia,Mammalia
1123,Pappogeomys,Geomyidae,Rodentia,Mammalia
1124,Cratogeomys,Geomyidae,Rodentia,Mammalia
1125,Liomys,Heteromyidae,Rodentia,Mammalia
1126,Heteromys,Heteromyidae,Rodentia,Mammalia
1127,Perognathus,Heteromyidae,Rodentia,Mammalia
1128,Chaetodipus,Heteromyidae,Rodentia,Mammalia
1129,Castor,Castoridae,Rodentia,Mammalia
1130,Ochotona,Ochotonidae,Lagomorpha,Mammalia
1131,Pronolagus,Leporidae,Lagomorpha,Mammalia
1132,Nesolagus,Leporidae,Lagomorpha,Mammalia
1133,Poelagus,Leporidae,Lagomorpha,Mammalia
1134,Prolagus,Prolagidae,Lagomorpha,Mammalia
1135,Lepus,Leporidae,Lagomorpha,Mammalia
1136,Brachylagus,Leporidae,Lagomorpha,Mammalia
1137,Sylvilagus,Leporidae,Lagomorpha,Mammalia
1138,Bunolagus,Leporidae,Lagomorpha,Mammalia
1139,Pentalagus,Leporidae,Lagomorpha,Mammalia
1140,Oryctolagus,Leporidae,Lagomorpha,Mammalia
1141,Caprolagus,Leporidae,Lagomorpha,Mammalia
1142,Romerolagus,Leporidae,Lagomorpha,Mammalia
1143,Dasypus,Dasypodidae,Cingulata,Mammalia
1144,Zaedyus,Chlamyphoridae,Cingulata,Mammalia
1145,Euphractus,Chlamyphoridae,Cingulata,Mammalia
1146,Chaetophractus,Chlamyphoridae,Cingulata,Mammalia
1147,Chlamyphorus,Chlamyphoridae,Cingulata,Mammalia
1148,Calyptophractus,Chlamyphoridae,Cingulata,Mammalia
1149,Tolypeutes,Chlamyphoridae,Cingulata,Mammalia
1150,Priodontes,Chlamyphoridae,Cingulata,Mammalia
1151,Cabassous,Chlamyphoridae,Cingulata,Mammalia
1152,Tamandua,Myrmecophagidae,Pilosa,Mammalia
1153,Myrmecophaga,Myrmecophagidae,Pilosa,Mammalia
1154,Cyclopes,Cyclopedidae,Pilosa,Mammalia
1155,Mylodon,Mylodontidae,Pilosa,Mammalia
1156,Choloepus,Megalonychidae,Pilosa,Mammalia
1157,Nothrotheriops,Megatheriidae,Pilosa,Mammalia
1158,Bradypus,Bradypodidae,Pilosa,Mammalia
1159,Hydrodamalis,Dugongidae,Sirenia,Mammalia
1160,Trichechus,Trichechidae,Sirenia,Mammalia
1161,Dugong,Dugongidae,Sirenia,Mammalia
1162,Mammut,Mammutidae,Proboscidea,Mammalia
1163,Loxodonta,Elephantidae,Proboscidea,Mammalia
