"","genus","family","order","class"
"805","Oxyurichthys","Gobiidae","Gobiiformes","Actinopteri"
"806","Gnatholepis","Gobiidae","Gobiiformes","Actinopteri"
"807","Evorthodus","Gobiidae","Gobiiformes","Actinopteri"
"808","Gobionellus","Gobiidae","Gobiiformes","Actinopteri"
"809","Oligolepis","Gobiidae","Gobiiformes","Actinopteri"
"810","Rhinogobius","Gobiidae","Gobiiformes","Actinopteri"
"811","Chaeturichthys","Gobiidae","Gobiiformes","Actinopteri"
"812","Pseudogobius","Gobiidae","Gobiiformes","Actinopteri"
"813","Amblychaeturichthys","Gobiidae","Gobiiformes","Actinopteri"
"814","Odontamblyopus","Gobiidae","Gobiiformes","Actinopteri"
"815","Caragobius","Gobiidae","Gobiiformes","Actinopteri"
"816","Taenioides","Gobiidae","Gobiiformes","Actinopteri"
"817","Boleophthalmus","Gobiidae","Gobiiformes","Actinopteri"
"818","Scartelaos","Gobiidae","Gobiiformes","Actinopteri"
"819","Paratrypauchen","Gobiidae","Gobiiformes","Actinopteri"
"820","Pseudapocryptes","Gobiidae","Gobiiformes","Actinopteri"
"821","Parioglossus","Gobiidae","Gobiiformes","Actinopteri"
"822","Periophthalmus","Gobiidae","Gobiiformes","Actinopteri"
"823","Luciogobius","Gobiidae","Gobiiformes","Actinopteri"
"824","Clariger","Gobiidae","Gobiiformes","Actinopteri"
"825","Astrabe","Gobiidae","Gobiiformes","Actinopteri"
"826","Chaenogobius","Gobiidae","Gobiiformes","Actinopteri"
"827","Gymnogobius","Gobiidae","Gobiiformes","Actinopteri"
"828","Eucyclogobius","Gobiidae","Gobiiformes","Actinopteri"
"829","Lepidogobius","Gobiidae","Gobiiformes","Actinopteri"
"830","Typhlogobius","Gobiidae","Gobiiformes","Actinopteri"
"831","Gillichthys","Gobiidae","Gobiiformes","Actinopteri"
"832","Quietula","Gobiidae","Gobiiformes","Actinopteri"
"833","Clevelandia","Gobiidae","Gobiiformes","Actinopteri"
"834","Lethops","Gobiidae","Gobiiformes","Actinopteri"
"835","Eutaeniichthys","Gobiidae","Gobiiformes","Actinopteri"
"836","Mugilogobius","Gobiidae","Gobiiformes","Actinopteri"
"837","Acanthogobius","Gobiidae","Gobiiformes","Actinopteri"
"838","Pterogobius","Gobiidae","Gobiiformes","Actinopteri"
"839","Sagamia","Gobiidae","Gobiiformes","Actinopteri"
"840","Brachygobius","Gobiidae","Gobiiformes","Actinopteri"
"841","Pandaka","Gobiidae","Gobiiformes","Actinopteri"
"842","Synechogobius","Gobiidae","Gobiiformes","Actinopteri"
"843","Pseudogobiopsis","Gobiidae","Gobiiformes","Actinopteri"
"844","Redigobius","Gobiidae","Gobiiformes","Actinopteri"
"845","Grahamichthys","Thalasseleotrididae","Gobiiformes","Actinopteri"
"846","Thalasseleotris","Thalasseleotrididae","Gobiiformes","Actinopteri"
"847","Oxyeleotris","Eleotridae","Gobiiformes","Actinopteri"
"848","Bostrychus","Eleotridae","Gobiiformes","Actinopteri"
"849","Ophiocara","Eleotridae","Gobiiformes","Actinopteri"
"850","Kribia","Eleotridae","Gobiiformes","Actinopteri"
"851","Butis","Eleotridae","Gobiiformes","Actinopteri"
"852","Erotelis","Eleotridae","Gobiiformes","Actinopteri"
"853","Eleotris","Eleotridae","Gobiiformes","Actinopteri"
"854","Calumia","Eleotridae","Gobiiformes","Actinopteri"
"855","Gobiomorphus","Eleotridae","Gobiiformes","Actinopteri"
"856","Philypnodon","Eleotridae","Gobiiformes","Actinopteri"
"857","Gobiomorus","Eleotridae","Gobiiformes","Actinopteri"
"858","Hemieleotris","Eleotridae","Gobiiformes","Actinopteri"
"859","Microphilypnus","Eleotridae","Gobiiformes","Actinopteri"
"860","Dormitator","Eleotridae","Gobiiformes","Actinopteri"
"861","Guavina","Eleotridae","Gobiiformes","Actinopteri"
"862","Hypseleotris","Eleotridae","Gobiiformes","Actinopteri"
"863","Leptophilypnus","Eleotridae","Gobiiformes","Actinopteri"
"864","Mogurnda","Eleotridae","Gobiiformes","Actinopteri"
"865","Giuris","Eleotridae","Gobiiformes","Actinopteri"
"866","Tateurndina","Eleotridae","Gobiiformes","Actinopteri"
"867","Ratsirakia","Eleotridae","Gobiiformes","Actinopteri"
"868","Milyeringa","Milyeringidae","Gobiiformes","Actinopteri"
"869","Typhleotris","Eleotridae","Gobiiformes","Actinopteri"
"870","Odontobutis","Odontobutidae","Gobiiformes","Actinopteri"
"871","Perccottus","Odontobutidae","Gobiiformes","Actinopteri"
"872","Rhyacichthys","Rhyacichthyidae","Gobiiformes","Actinopteri"
"873","Micropercops","Odontobutidae","Gobiiformes","Actinopteri"
"874","Protogobius","Rhyacichthyidae","Gobiiformes","Actinopteri"
"875","Trichonotus","Trichonotidae","Perciformes","Actinopteri"
"876","Rhabdamia","Apogonidae","Kurtiformes","Actinopteri"
"877","Apogon","Apogonidae","Kurtiformes","Actinopteri"
"878","Astrapogon","Apogonidae","Kurtiformes","Actinopteri"
"879","Phaeoptyx","Apogonidae","Kurtiformes","Actinopteri"
"880","Nectamia","Apogonidae","Kurtiformes","Actinopteri"
"881","Gymnapogon","Apogonidae","Kurtiformes","Actinopteri"
"882","Cercamia","Apogonidae","Kurtiformes","Actinopteri"
"883","Pristiapogon","Apogonidae","Kurtiformes","Actinopteri"
"884","Ostorhinchus","Apogonidae","Kurtiformes","Actinopteri"
"885","Archamia","Apogonidae","Kurtiformes","Actinopteri"
"886","Cheilodipterus","Apogonidae","Kurtiformes","Actinopteri"
"887","Pristicon","Apogonidae","Kurtiformes","Actinopteri"
"888","Glossamia","Apogonidae","Kurtiformes","Actinopteri"
"889","Zoramia","Apogonidae","Kurtiformes","Actinopteri"
"890","Pterapogon","Apogonidae","Kurtiformes","Actinopteri"
"891","Sphaeramia","Apogonidae","Kurtiformes","Actinopteri"
"892","Apogonichthyoides","Apogonidae","Kurtiformes","Actinopteri"
"893","Fowleria","Apogonidae","Kurtiformes","Actinopteri"
"894","Foa","Apogonidae","Kurtiformes","Actinopteri"
"895","Pseudamia","Apogonidae","Kurtiformes","Actinopteri"
"896","Kurtus","Kurtidae","Kurtiformes","Actinopteri"
"897","Hippocampus","Syngnathidae","Syngnathiformes","Actinopteri"
"898","Idiotropiscis","Syngnathidae","Syngnathiformes","Actinopteri"
"899","Hippichthys","Syngnathidae","Syngnathiformes","Actinopteri"
"900","Enneacampus","Syngnathidae","Syngnathiformes","Actinopteri"
"901","Vanacampus","Syngnathidae","Syngnathiformes","Actinopteri"
"902","Bryx","Syngnathidae","Syngnathiformes","Actinopteri"
"903","Cosmocampus","Syngnathidae","Syngnathiformes","Actinopteri"
"904","Penetopteryx","Syngnathidae","Syngnathiformes","Actinopteri"
"905","Syngnathus","Syngnathidae","Syngnathiformes","Actinopteri"
"906","Nerophis","Syngnathidae","Syngnathiformes","Actinopteri"
"907","Corythoichthys","Syngnathidae","Syngnathiformes","Actinopteri"
"908","Stigmatopora","Syngnathidae","Syngnathiformes","Actinopteri"
"909","Pugnaso","Syngnathidae","Syngnathiformes","Actinopteri"
"910","Kaupus","Syngnathidae","Syngnathiformes","Actinopteri"
"911","Hypselognathus","Syngnathidae","Syngnathiformes","Actinopteri"
"912","Festucalex","Syngnathidae","Syngnathiformes","Actinopteri"
"913","Halicampus","Syngnathidae","Syngnathiformes","Actinopteri"
"914","Trachyrhamphus","Syngnathidae","Syngnathiformes","Actinopteri"
"915","Haliichthys","Syngnathidae","Syngnathiformes","Actinopteri"
"916","Solegnathus","Syngnathidae","Syngnathiformes","Actinopteri"
"917","Phyllopteryx","Syngnathidae","Syngnathiformes","Actinopteri"
"918","Phycodurus","Syngnathidae","Syngnathiformes","Actinopteri"
"919","Syngnathoides","Syngnathidae","Syngnathiformes","Actinopteri"
"920","Dunckerocampus","Syngnathidae","Syngnathiformes","Actinopteri"
"921","Choeroichthys","Syngnathidae","Syngnathiformes","Actinopteri"
"922","Doryrhamphus","Syngnathidae","Syngnathiformes","Actinopteri"
"923","Microphis","Syngnathidae","Syngnathiformes","Actinopteri"
"924","Maroubra","Syngnathidae","Syngnathiformes","Actinopteri"
"925","Entelurus","Syngnathidae","Syngnathiformes","Actinopteri"
"926","Macroramphosus","Centriscidae","Syngnathiformes","Actinopteri"
"927","Notopogon","Centriscidae","Syngnathiformes","Actinopteri"
"928","Aeoliscus","Centriscidae","Syngnathiformes","Actinopteri"
"929","Aulostomus","Aulostomidae","Syngnathiformes","Actinopteri"
"930","Parupeneus","Mullidae","Syngnathiformes","Actinopteri"
"931","Mullus","Mullidae","Syngnathiformes","Actinopteri"
"932","Pseudupeneus","Mullidae","Syngnathiformes","Actinopteri"
"933","Upeneichthys","Mullidae","Syngnathiformes","Actinopteri"
"934","Mulloidichthys","Mullidae","Syngnathiformes","Actinopteri"
"935","Upeneus","Mullidae","Syngnathiformes","Actinopteri"
"936","Champsodon","Champsodontidae","Perciformes","Actinopteri"
"937","Synchiropus","Callionymidae","Syngnathiformes","Actinopteri"
"938","Foetorepus","Callionymidae","Syngnathiformes","Actinopteri"
"939","Callionymus","Callionymidae","Syngnathiformes","Actinopteri"
"940","Tonlesapia","Callionymidae","Syngnathiformes","Actinopteri"
"941","Draculo","Callionymidae","Syngnathiformes","Actinopteri"
"942","Bathycallionymus","Callionymidae","Syngnathiformes","Actinopteri"
"943","Dactylopus","Callionymidae","Syngnathiformes","Actinopteri"
"944","Diplogrammus","Callionymidae","Syngnathiformes","Actinopteri"
"945","Fistularia","Fistulariidae","Syngnathiformes","Actinopteri"
"946","Pegasus","Pegasidae","Syngnathiformes","Actinopteri"
"947","Dactyloptena","Dactylopteridae","Syngnathiformes","Actinopteri"
"948","Dactylopterus","Dactylopteridae","Syngnathiformes","Actinopteri"
"949","Scomberomorus","Scombridae","Scombriformes","Actinopteri"
"950","Scomber","Scombridae","Scombriformes","Actinopteri"
"951","Rastrelliger","Scombridae","Scombriformes","Actinopteri"
"952","Grammatorcynus","Scombridae","Scombriformes","Actinopteri"
"953","Thunnus","Scombridae","Scombriformes","Actinopteri"
"954","Auxis","Scombridae","Scombriformes","Actinopteri"
"955","Katsuwonus","Scombridae","Scombriformes","Actinopteri"
"956","Euthynnus","Scombridae","Scombriformes","Actinopteri"
"957","Sarda","Scombridae","Scombriformes","Actinopteri"
"958","Acanthocybium","Scombridae","Scombriformes","Actinopteri"
"959","Gymnosarda","Scombridae","Scombriformes","Actinopteri"
"960","Cybiosarda","Scombridae","Scombriformes","Actinopteri"
"961","Allothunnus","Scombridae","Scombriformes","Actinopteri"
"962","Gasterochisma","Scombridae","Scombriformes","Actinopteri"
"963","Icosteus","Icosteidae","Scombriformes","Actinopteri"
"964","Psenes","Nomeidae","Scombriformes","Actinopteri"
"965","Cubiceps","Nomeidae","Scombriformes","Actinopteri"
"966","Ariomma","Ariommatidae","Scombriformes","Actinopteri"
"967","Pampus","Stromateidae","Scombriformes","Actinopteri"
"968","Peprilus","Stromateidae","Scombriformes","Actinopteri"
"969","Stromateus","Stromateidae","Scombriformes","Actinopteri"
"970","Tetragonurus","Tetragonuridae","Scombriformes","Actinopteri"
"971","Brama","Bramidae","Scombriformes","Actinopteri"
"972","Pterycombus","Bramidae","Scombriformes","Actinopteri"
"973","Taractichthys","Bramidae","Scombriformes","Actinopteri"
"974","Taractes","Bramidae","Scombriformes","Actinopteri"
"975","Xenobrama","Bramidae","Scombriformes","Actinopteri"
"976","Trichiurus","Trichiuridae","Scombriformes","Actinopteri"
"977","Lepturacanthus","Trichiuridae","Scombriformes","Actinopteri"
"978","Evoxymetopon","Trichiuridae","Scombriformes","Actinopteri"
"979","Assurger","Trichiuridae","Scombriformes","Actinopteri"
"980","Lepidopus","Trichiuridae","Scombriformes","Actinopteri"
"981","Aphanopus","Trichiuridae","Scombriformes","Actinopteri"
"982","Benthodesmus","Trichiuridae","Scombriformes","Actinopteri"
"983","Paradiplospinus","Gempylidae","Scombriformes","Actinopteri"
"984","Diplospinus","Gempylidae","Scombriformes","Actinopteri"
"985","Promethichthys","Gempylidae","Scombriformes","Actinopteri"
"986","Nealotus","Gempylidae","Scombriformes","Actinopteri"
"987","Nesiarchus","Gempylidae","Scombriformes","Actinopteri"
"988","Thyrsites","Gempylidae","Scombriformes","Actinopteri"
"989","Gempylus","Gempylidae","Scombriformes","Actinopteri"
"990","Rexea","Gempylidae","Scombriformes","Actinopteri"
"991","Ruvettus","Gempylidae","Scombriformes","Actinopteri"
"992","Neoepinnula","Gempylidae","Scombriformes","Actinopteri"
"993","Hyperoglyphe","Centrolophidae","Scombriformes","Actinopteri"
"994","Icichthys","Centrolophidae","Scombriformes","Actinopteri"
"995","Centrolophus","Centrolophidae","Scombriformes","Actinopteri"
"996","Schedophilus","Centrolophidae","Scombriformes","Actinopteri"
"997","Seriolella","Centrolophidae","Scombriformes","Actinopteri"
"998","Psenopsis","Centrolophidae","Scombriformes","Actinopteri"
"999","Arripis","Arripidae","Scombriformes","Actinopteri"
"1000","Lepidocybium","Gempylidae","Scombriformes","Actinopteri"
"1001","Pomatomus","Pomatomidae","Scombriformes","Actinopteri"
"1002","Kali","Chiasmodontidae","Scombriformes","Actinopteri"
"1003","Dysalotus","Chiasmodontidae","Scombriformes","Actinopteri"
"1004","Chiasmodon","Chiasmodontidae","Scombriformes","Actinopteri"
"1005","Oligocottus","Cottidae","Perciformes","Actinopteri"
"1006","Orthonopias","Cottidae","Perciformes","Actinopteri"
"1007","Leiocottus","Cottidae","Perciformes","Actinopteri"
"1008","Clinocottus","Cottidae","Perciformes","Actinopteri"
"1009","Artedius","Cottidae","Perciformes","Actinopteri"
"1010","Ruscarius","Cottidae","Perciformes","Actinopteri"
"1011","Chitonotus","Cottidae","Perciformes","Actinopteri"
"1012","Icelinus","Cottidae","Perciformes","Actinopteri"
"1013","Icelus","Cottidae","Perciformes","Actinopteri"
"1014","Rastrinus","Cottidae","Perciformes","Actinopteri"
"1015","Myoxocephalus","Cottidae","Perciformes","Actinopteri"
"1016","Megalocottus","Cottidae","Perciformes","Actinopteri"
"1017","Enophrys","Cottidae","Perciformes","Actinopteri"
"1018","Taurulus","Cottidae","Perciformes","Actinopteri"
"1019","Gymnocanthus","Cottidae","Perciformes","Actinopteri"
"1020","Psychrolutes","Psychrolutidae","Perciformes","Actinopteri"
"1021","Ebinania","Psychrolutidae","Perciformes","Actinopteri"
"1022","Cottunculus","Psychrolutidae","Perciformes","Actinopteri"
"1023","Malacocottus","Psychrolutidae","Perciformes","Actinopteri"
"1024","Dasycottus","Psychrolutidae","Perciformes","Actinopteri"
"1025","Eurymen","Psychrolutidae","Perciformes","Actinopteri"
"1026","Artediellus","Cottidae","Perciformes","Actinopteri"
"1027","Cottiusculus","Cottidae","Perciformes","Actinopteri"
"1028","Zesticelus","Cottidae","Perciformes","Actinopteri"
"1029","Triglops","Cottidae","Perciformes","Actinopteri"
"1030","Radulinus","Cottidae","Perciformes","Actinopteri"
"1031","Trichocottus","Cottidae","Perciformes","Actinopteri"
"1032","Asprocottus","Cottidae","Perciformes","Actinopteri"
"1033","Cottinella","Cottidae","Perciformes","Actinopteri"
"1034","Abyssocottus","Cottidae","Perciformes","Actinopteri"
"1035","Limnocottus","Cottidae","Perciformes","Actinopteri"
"1036","Batrachocottus","Cottidae","Perciformes","Actinopteri"
"1037","Cyphocottus","Cottidae","Perciformes","Actinopteri"
"1038","Cottocomephorus","Cottidae","Perciformes","Actinopteri"
"1039","Leocottus","Cottidae","Perciformes","Actinopteri"
"1040","Procottus","Cottidae","Perciformes","Actinopteri"
"1041","Paracottus","Cottidae","Perciformes","Actinopteri"
"1042","Comephorus","Cottidae","Perciformes","Actinopteri"
"1043","Cottus","Cottidae","Perciformes","Actinopteri"
"1044","Trachidermus","Cottidae","Perciformes","Actinopteri"
"1045","Leptocottus","Cottidae","Perciformes","Actinopteri"
"1046","Jordania","Jordaniidae","Perciformes","Actinopteri"
"1047","Nautichthys","Agonidae","Perciformes","Actinopteri"
"1048","Podothecus","Agonidae","Perciformes","Actinopteri"
"1049","Leptagonus","Agonidae","Perciformes","Actinopteri"
"1050","Ulcina","Agonidae","Perciformes","Actinopteri"
"1051","Aspidophoroides","Agonidae","Perciformes","Actinopteri"
"1052","Anoplagonus","Agonidae","Perciformes","Actinopteri"
"1053","Freemanichthys","Agonidae","Perciformes","Actinopteri"
"1054","Sarritor","Agonidae","Perciformes","Actinopteri"
"1055","Agonus","Agonidae","Perciformes","Actinopteri"
"1056","Bathyagonus","Agonidae","Perciformes","Actinopteri"
"1057","Xeneretmus","Agonidae","Perciformes","Actinopteri"
"1058","Odontopyxis","Agonidae","Perciformes","Actinopteri"
"1059","Agonopsis","Agonidae","Perciformes","Actinopteri"
"1060","Stellerina","Agonidae","Perciformes","Actinopteri"
"1061","Tilesina","Agonidae","Perciformes","Actinopteri"
"1062","Hypsagonus","Agonidae","Perciformes","Actinopteri"
"1063","Blepsias","Agonidae","Perciformes","Actinopteri"
"1064","Hemitripterus","Agonidae","Perciformes","Actinopteri"
"1065","Hemilepidotus","Cottidae","Perciformes","Actinopteri"
"1066","Marukawichthys","Ereuniidae","Perciformes","Actinopteri"
"1067","Rhamphocottus","Rhamphocottidae","Perciformes","Actinopteri"
"1068","Scorpaenichthys","Cottidae","Perciformes","Actinopteri"
"1069","Paraliparis","Liparidae","Perciformes","Actinopteri"
"1070","Careproctus","Liparidae","Perciformes","Actinopteri"
"1071","Lipariscus","Liparidae","Perciformes","Actinopteri"
"1072","Edentoliparis","Liparidae","Perciformes","Actinopteri"
"1073","Rhinoliparis","Liparidae","Perciformes","Actinopteri"
"1074","Psednos","Liparidae","Perciformes","Actinopteri"
"1075","Rhodichthys","Liparidae","Perciformes","Actinopteri"
"1076","Elassodiscus","Liparidae","Perciformes","Actinopteri"
"1077","Acantholiparis","Liparidae","Perciformes","Actinopteri"
"1078","Crystallichthys","Liparidae","Perciformes","Actinopteri"
"1079","Liparis","Liparidae","Perciformes","Actinopteri"
"1080","Nectoliparis","Liparidae","Perciformes","Actinopteri"
"1081","Eumicrotremus","Cyclopteridae","Perciformes","Actinopteri"
"1082","Cyclopterus","Cyclopteridae","Perciformes","Actinopteri"
"1083","Aptocyclus","Cyclopteridae","Perciformes","Actinopteri"
"1084","Trichodon","Trichodontidae","Perciformes","Actinopteri"
"1085","Arctoscopus","Trichodontidae","Perciformes","Actinopteri"
"1086","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri"
"1087","Pleurogrammus","Hexagrammidae","Perciformes","Actinopteri"
"1088","Ophiodon","Hexagrammidae","Perciformes","Actinopteri"
"1089","Lycodes","Zoarcidae","Perciformes","Actinopteri"
"1090","Bothrocara","Zoarcidae","Perciformes","Actinopteri"
"1091","Bothrocarina","Zoarcidae","Perciformes","Actinopteri"
"1092","Lycogrammoides","Zoarcidae","Perciformes","Actinopteri"
"1093","Lycodapus","Zoarcidae","Perciformes","Actinopteri"
"1094","Lycenchelys","Zoarcidae","Perciformes","Actinopteri"
"1095","Iluocoetes","Zoarcidae","Perciformes","Actinopteri"
"1096","Austrolycus","Zoarcidae","Perciformes","Actinopteri"
"1097","Lycodichthys","Zoarcidae","Perciformes","Actinopteri"
"1098","Melanostigma","Zoarcidae","Perciformes","Actinopteri"
"1099","Pachycara","Zoarcidae","Perciformes","Actinopteri"
"1100","Ophthalmolycus","Zoarcidae","Perciformes","Actinopteri"
"1101","Seleniolycus","Zoarcidae","Perciformes","Actinopteri"
"1102","Oidiphorus","Zoarcidae","Perciformes","Actinopteri"
"1103","Eucryphycus","Zoarcidae","Perciformes","Actinopteri"
"1104","Gymnelus","Zoarcidae","Perciformes","Actinopteri"
"1105","Lycozoarces","Zoarcidae","Perciformes","Actinopteri"
"1106","Zoarces","Zoarcidae","Perciformes","Actinopteri"
"1107","Hadropareia","Zoarcidae","Perciformes","Actinopteri"
"1108","Magadanichthys","Zoarcidae","Perciformes","Actinopteri"
"1109","Davidijordania","Zoarcidae","Perciformes","Actinopteri"
"1110","Bilabria","Zoarcidae","Perciformes","Actinopteri"
"1111","Gymnelopsis","Zoarcidae","Perciformes","Actinopteri"
"1112","Anarhichas","Anarhichadidae","Perciformes","Actinopteri"
"1113","Anarrhichthys","Anarhichadidae","Perciformes","Actinopteri"
"1114","Zoarchias","Zoarcidae","Perciformes","Actinopteri"
"1115","Neozoarces","Zoarcidae","Perciformes","Actinopteri"
"1116","Leptostichaeus","Stichaeidae","Perciformes","Actinopteri"
"1117","Azygopterus","Stichaeidae","Perciformes","Actinopteri"
"1118","Eulophias","Zoarcidae","Perciformes","Actinopteri"
"1119","Lumpenus","Stichaeidae","Perciformes","Actinopteri"
"1120","Acantholumpenus","Stichaeidae","Perciformes","Actinopteri"
"1121","Anisarchus","Stichaeidae","Perciformes","Actinopteri"
"1122","Lumpenella","Stichaeidae","Perciformes","Actinopteri"
"1123","Leptoclinus","Stichaeidae","Perciformes","Actinopteri"
"1124","Xenolumpenus","Stichaeidae","Perciformes","Actinopteri"
"1125","Poroclinus","Stichaeidae","Perciformes","Actinopteri"
"1126","Cryptacanthodes","Cryptacanthodidae","Perciformes","Actinopteri"
"1127","Zaprora","Zaproridae","Perciformes","Actinopteri"
"1128","Chirolophis","Stichaeidae","Perciformes","Actinopteri"
"1129","Bryozoichthys","Stichaeidae","Perciformes","Actinopteri"
"1130","Ernogrammus","Stichaeidae","Perciformes","Actinopteri"
"1131","Stichaeus","Stichaeidae","Perciformes","Actinopteri"
"1132","Ulvaria","Stichaeidae","Perciformes","Actinopteri"
"1133","Stichaeopsis","Stichaeidae","Perciformes","Actinopteri"
"1134","Eumesogrammus","Stichaeidae","Perciformes","Actinopteri"
"1135","Xiphister","Stichaeidae","Perciformes","Actinopteri"
"1136","Anoplarchus","Stichaeidae","Perciformes","Actinopteri"
"1137","Alectrias","Stichaeidae","Perciformes","Actinopteri"
"1138","Apodichthys","Pholidae","Perciformes","Actinopteri"
"1139","Pholis","Pholidae","Perciformes","Actinopteri"
"1140","Rhodymenichthys","Pholidae","Perciformes","Actinopteri"
"1141","Opisthocentrus","Stichaeidae","Perciformes","Actinopteri"
"1142","Askoldia","Stichaeidae","Perciformes","Actinopteri"
"1143","Kasatkia","Stichaeidae","Perciformes","Actinopteri"
"1144","Ptilichthys","Ptilichthyidae","Perciformes","Actinopteri"
"1145","Dictyosoma","Stichaeidae","Perciformes","Actinopteri"
"1146","Cebidichthys","Stichaeidae","Perciformes","Actinopteri"
"1147","Esselenichthys","Stichaeidae","Perciformes","Actinopteri"
"1148","Ronquilus","Bathymasteridae","Perciformes","Actinopteri"
"1149","Bathymaster","Bathymasteridae","Perciformes","Actinopteri"
"1150","Rathbunella","Bathymasteridae","Perciformes","Actinopteri"
"1151","Zaniolepis","Zaniolepididae","Perciformes","Actinopteri"
"1152","Oxylebius","Hexagrammidae","Perciformes","Actinopteri"
"1153","Pungitius","Gasterosteidae","Perciformes","Actinopteri"
"1154","Culaea","Gasterosteidae","Perciformes","Actinopteri"
"1155","Apeltes","Gasterosteidae","Perciformes","Actinopteri"
"1156","Spinachia","Gasterosteidae","Perciformes","Actinopteri"
"1157","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri"
"1158","Aulichthys","Aulorhynchidae","Perciformes","Actinopteri"
"1159","Hypoptychus","Hypoptychidae","Perciformes","Actinopteri"
"1160","Aulorhynchus","Aulorhynchidae","Perciformes","Actinopteri"
"1161","Anoplopoma","Anoplopomatidae","Perciformes","Actinopteri"
"1162","Erilepis","Anoplopomatidae","Perciformes","Actinopteri"
"1163","Lepidotrigla","Triglidae","Perciformes","Actinopteri"
"1164","Chelidonichthys","Triglidae","Perciformes","Actinopteri"
"1165","Trigloporus","Triglidae","Perciformes","Actinopteri"
"1166","Eutrigla","Triglidae","Perciformes","Actinopteri"
"1167","Trigla","Triglidae","Perciformes","Actinopteri"
"1168","Prionotus","Triglidae","Perciformes","Actinopteri"
"1169","Bellator","Triglidae","Perciformes","Actinopteri"
"1170","Peristedion","Peristediidae","Perciformes","Actinopteri"
"1171","Satyrichthys","Peristediidae","Perciformes","Actinopteri"
"1172","Scalicus","Peristediidae","Perciformes","Actinopteri"
"1173","Gargariscus","Peristediidae","Perciformes","Actinopteri"
"1174","Sebastes","Sebastidae","Perciformes","Actinopteri"
"1175","Helicolenus","Sebastidae","Perciformes","Actinopteri"
"1176","Hozukius","Sebastidae","Perciformes","Actinopteri"
"1177","Sebastiscus","Sebastidae","Perciformes","Actinopteri"
"1178","Sebastolobus","Sebastidae","Perciformes","Actinopteri"
"1179","Adelosebastes","Sebastidae","Perciformes","Actinopteri"
"1180","Trachyscorpia","Sebastidae","Perciformes","Actinopteri"
"1181","Pontinus","Scorpaenidae","Perciformes","Actinopteri"
"1182","Pterois","Scorpaenidae","Perciformes","Actinopteri"
"1183","Dendrochirus","Scorpaenidae","Perciformes","Actinopteri"
"1184","Brachypterois","Scorpaenidae","Perciformes","Actinopteri"
"1185","Scorpaenodes","Scorpaenidae","Perciformes","Actinopteri"
"1186","Neomerinthe","Scorpaenidae","Perciformes","Actinopteri"
"1187","Scorpaenopsis","Scorpaenidae","Perciformes","Actinopteri"
"1188","Scorpaena","Scorpaenidae","Perciformes","Actinopteri"
"1189","Parascorpaena","Scorpaenidae","Perciformes","Actinopteri"
"1190","Caracanthus","Caracanthidae","Perciformes","Actinopteri"
"1191","Sebastapistes","Scorpaenidae","Perciformes","Actinopteri"
"1192","Iracundus","Scorpaenidae","Perciformes","Actinopteri"
"1193","Taenianotus","Scorpaenidae","Perciformes","Actinopteri"
"1194","Setarches","Setarchidae","Perciformes","Actinopteri"
"1195","Coccotropsis","Tetrarogidae","Perciformes","Actinopteri"
"1196","Synanceia","Synanceiidae","Perciformes","Actinopteri"
"1197","Aetapcus","Pataecidae","Perciformes","Actinopteri"
"1198","Minous","Synanceiidae","Perciformes","Actinopteri"
"1199","Inimicus","Synanceiidae","Perciformes","Actinopteri"
"1200","Ocosia","Tetrarogidae","Perciformes","Actinopteri"
"1201","Paracentropogon","Tetrarogidae","Perciformes","Actinopteri"
"1202","Aploactisoma","Aploactinidae","Perciformes","Actinopteri"
"1203","Apistus","Apistidae","Perciformes","Actinopteri"
"1204","Gymnapistes","Tetrarogidae","Perciformes","Actinopteri"
"1205","Glyptauchen","Tetrarogidae","Perciformes","Actinopteri"
"1206","Notesthes","Tetrarogidae","Perciformes","Actinopteri"
"1207","Neosebastes","Neosebastidae","Perciformes","Actinopteri"
"1208","Congiopodus","Congiopodidae","Perciformes","Actinopteri"
"1209","Zanclorhynchus","Zanclorhynchidae","Perciformes","Actinopteri"
"1210","Sorsogona","Platycephalidae","Perciformes","Actinopteri"
"1211","Suggrundus","Platycephalidae","Perciformes","Actinopteri"
"1212","Cociella","Platycephalidae","Perciformes","Actinopteri"
"1213","Rogadius","Platycephalidae","Perciformes","Actinopteri"
"1214","Cymbacephalus","Platycephalidae","Perciformes","Actinopteri"
"1215","Papilloculiceps","Platycephalidae","Perciformes","Actinopteri"
"1216","Leviprora","Platycephalidae","Perciformes","Actinopteri"
"1217","Onigocia","Platycephalidae","Perciformes","Actinopteri"
"1218","Sunagocia","Platycephalidae","Perciformes","Actinopteri"
"1219","Thysanophrys","Platycephalidae","Perciformes","Actinopteri"
"1220","Inegocia","Platycephalidae","Perciformes","Actinopteri"
"1221","Ambiserrula","Platycephalidae","Perciformes","Actinopteri"
"1222","Ratabulus","Platycephalidae","Perciformes","Actinopteri"
"1223","Platycephalus","Platycephalidae","Perciformes","Actinopteri"
"1224","Hoplichthys","Hoplichthyidae","Perciformes","Actinopteri"
"1225","Normanichthys","Normanichthyidae","Perciformes","Actinopteri"
"1226","Epinephelus","Serranidae","Perciformes","Actinopteri"
"1227","Cromileptes","Serranidae","Perciformes","Actinopteri"
